,alpha,beta,delta,gamma
0,0.2087622107795478,0.0005324224282183824,0.5834289148042807,0.031038595753442283
1,0.21827984437452555,0.0010867643299513738,0.5812534849832898,0.03715326000088329
2,0.20024020588961833,0.0009273845599822624,0.6012550027631645,0.038209184110988705
3,0.2027541827982258,0.0008686550420534954,0.5982564409856674,0.03596278778157844
4,0.20399812182440943,0.0022730295163096302,0.5963447972052606,0.035209352726386575
5,0.20399812182440943,0.0022730295163096302,0.5963447972052606,0.035209352726386575
