,chosen_index,local_error,global_error,no_nodes,run_time
0,"(1, 1, 1, 1)",4.962913380867391,0.13992655002073012,32,0.8403697000000001
1,"(1, 1, 2, 1)",6.9071607247323,0.1516593624083048,56,0.7039071000000003
2,"(2, 1, 1, 1)",6.457924739657648,0.1593829073268392,80,0.6194886999999998
3,"(1, 1, 1, 2)",5.9640532548684675,0.15470669457058858,104,0.3270520000000001
4,"(1, 2, 1, 1)",5.439852798276472,0.153444859594991,128,0.07917530000000106
5,"(1, 2, 1, 1)",5.439852798276472,0.153444859594991,128,0.1331377000000007
