,alpha,beta,delta,gamma
0,0.15568726486677803,0.0003970612846718144,0.43510006744460167,0.023147455950548665
1,8.075604880984457e-06,3.0833247081997163e-05,7.41001785737375e-26,3.129126893968944e-05
2,8.801017360563591e-25,0.0003393331615546491,2.9152240084626945e-24,0.0011904770217797643
3,0.15389965786628182,0.0016649370429715827,0.4804221087474373,0.028272392974979063
4,0.15741219865309036,0.00473675366557927,0.48896271128108165,0.03070165082205609
