,chosen_index,local_error,global_error,no_nodes,run_time
0,"(1, 1, 1, 1)",1.314777313,0.071847541,32,0.8939688
1,"(1, 1, 2, 1)",7.919553456,0.447142968,56,1.998842
2,"(2, 1, 1, 1)",4.57513E+13,0.758870234,80,3.0640599
3,"(1, 1, 2, 2)",6.20553E+12,0.040514016,116,2.6965452
4,"(1, 1, 2, 2)",6.20553E+12,0.034881419,408,3.2801633
