,alpha,beta,delta,gamma
0,0.48049437380672827,0.1409759452979448,0.7604211952161134,0.12171337465033033
1,0.740395100861382,0.04254098920107554,0.9999234655954985,0.21707024422114188
2,0.13397703869087754,0.3398908356914266,0.863193716352535,0.6614085990818265
3,0.41514721082889683,0.12892543190793232,0.7593729807862193,0.11314300464958675
4,0.4111975542589854,0.11651221093442139,0.759830290745642,0.10653043171750148
