,S1,S1_conf,ST,ST_conf
0,0.13530645762248514,0.02329666944336933,0.14388774492341946,0.010858548613724059
1,0.05069461041153004,0.01567173339734773,0.060648086704911675,0.005185149266776591
2,0.14412918543702644,0.022575944282875994,0.15536502777917952,0.011572160890626371
3,-0.00024224837203336316,0.0006533778546144193,0.0001113589086605252,1.4121378146167563e-05
4,-0.00012463542942314586,0.000744860535873588,0.00012786527332683096,1.4033849110463108e-05
5,0.24672724469279234,0.028419322746183653,0.26255598826144944,0.0186598217630722
6,0.041613346950651144,0.014033992075220908,0.06084528221925997,0.004699598478850393
7,0.3400686676452549,0.04075554946503364,0.3553062882855782,0.023973977743054847
