,alpha,beta,delta,gamma
0,,,,
1,,,,
2,,,,
3,0.6545507215161936,-1.7042752930755855e-12,0.34544927848210205,1.7042752930755855e-12
4,-6.00039363394392e-12,-2.000253289635643e-12,1.0,0.0
5,0.27723592843767836,0.07905641788426931,0.7014616563918827,0.08867896371214957
6,0.277592573643341,0.08188931154128969,0.7009853470917247,0.08899386137755498
7,0.2808672174285819,0.08522246842647163,0.7157131316283604,0.08403856495249713
8,0.2806914823266269,0.08531500542379195,0.7155411592425258,0.08433829212375928
