,alpha,beta,delta,gamma
0,,,,
1,,,,
2,,,,
3,0.6545507215161936,5.496051868069081e-28,0.3454492784857236,2.202444338665115e-31
4,3.1860888824459727e-29,1.3725314182190843e-31,1.0000000000040004,3.743255544543033e-30
5,0.19770406694096584,0.004733815375445023,0.6135626169858859,0.037566534271025485
6,0.1953958210842402,0.004550158803474952,0.6131879147756031,0.03740501168181816
7,0.17861834067076024,0.0014224910678419381,0.6189465393314786,0.03517124649343017
8,0.17848603229475823,0.00150618458947494,0.6188619188104779,0.035259925188695446
