,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.3543426132611704,0.4586888480714458,2.034910800000006,2890
1,progress ratio coal,0.04854721078114945,0.16517849342745583,2.034910800000006,2890
2,progress ratio hydro,0.31494314898499715,0.40716920437058485,2.034910800000006,2890
3,progress ratio igcc,0.07517934528080822,0.22627873300206366,2.034910800000006,2890
