,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5038576242695672,0.5076768999005,0.035220799999999386,2401
1,progress ratio coal,0.08464599595144999,0.08595754012411813,0.035220799999999386,2401
2,progress ratio hydro,0.4071425744420027,0.4106628761802266,0.035220799999999386,2401
3,progress ratio igcc,1.095344240698205e-06,5.539378789518328e-05,0.035220799999999386,2401
