,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.3174337877007396,0.3174337877007396,1.569993100000005,39164
1,progress ratio coal,0.6825662122992604,0.6825662122992604,1.569993100000005,39164
2,progress ratio hydro,3.140325440502115e-21,3.2750646725947622e-21,1.569993100000005,39164
3,progress ratio igcc,1.5542247253290112e-23,3.8753827259809925e-23,1.569993100000005,39164
