,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.16283393232308302,0.16368655100384452,1.5346499000000051,625
1,progress ratio coal,0.2786041104821221,0.27893706751702624,1.5346499000000051,625
2,progress ratio hydro,0.2789115564789109,0.2792447890216127,1.5346499000000051,625
3,progress ratio igcc,0.2787242431726449,0.27905775000075567,1.5346499000000051,625
