,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.1862185672083532,0.3229614072834577,6.029793200000086,2890
1,progress ratio coal,0.026496487844625674,0.23890481453920656,6.029793200000086,2890
2,progress ratio hydro,0.1651643939754098,0.3530516918558013,6.029793200000086,2890
3,progress ratio igcc,0.2220397719962924,0.5842014970715789,6.029793200000086,2890
