,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.28840794272006715,0.5685059108271484,16.898493700000017,22275
1,progress ratio coal,0.05681042658159033,0.2080680802019306,16.898493700000017,22275
2,progress ratio hydro,0.20707338842072182,0.38075576498123576,16.898493700000017,22275
3,progress ratio igcc,0.06644007733377423,0.3536569037292871,16.898493700000017,22275
