,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.3020076015540443,0.4902716386588216,7.2050142000000506,6092
1,progress ratio coal,0.06981897216811,0.2841621327393608,7.2050142000000506,6092
2,progress ratio hydro,0.2100799261316976,0.39922332323381604,7.2050142000000506,6092
3,progress ratio igcc,0.04645864454963756,0.3694799733806322,7.2050142000000506,6092
