,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.40535409852837545,0.4594818321647644,0.6616272999999921,2890
1,progress ratio coal,0.05201067107694152,0.11299703952271739,0.6616272999999921,2890
2,progress ratio hydro,0.3569644493888852,0.40919639116118467,0.6616272999999921,2890
3,progress ratio igcc,0.08156116183413228,0.14892166204442422,0.6616272999999921,2890
