,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5073024633633056,0.5112011333787655,0.06048010000000126,1296
1,progress ratio coal,0.08487347406489065,0.08648848324802834,0.06048010000000126,1296
2,progress ratio hydro,0.4031183389747554,0.4070411025929239,0.06048010000000126,1296
3,progress ratio igcc,3.1302835120207924e-07,5.8009527474422694e-05,0.06048010000000126,1296
