,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.527992472221891,0.5284799649749561,0.23363539999999716,6092
1,progress ratio coal,0.10999288192268425,0.11192857293786658,0.23363539999999716,6092
2,progress ratio hydro,0.3579312298547915,0.3597825874179727,0.23363539999999716,6092
3,progress ratio igcc,0.0016365752348710839,0.0022557154349664784,0.23363539999999716,6092
