,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.48931209965747996,0.5084182116031534,0.11094849999999923,2890
1,progress ratio coal,0.05096203619273281,0.06555531239482804,0.11094849999999923,2890
2,progress ratio hydro,0.4344545311278295,0.4494396784910084,0.11094849999999923,2890
3,progress ratio igcc,0.0004676888490335501,0.001390441683934664,0.11094849999999923,2890
