,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.4605102646288852,0.47788289249915933,0.3389680000000084,11989
1,progress ratio coal,0.09000270540942458,0.09636499411469893,0.3389680000000084,11989
2,progress ratio hydro,0.4235462051454665,0.44479080976486735,0.3389680000000084,11989
3,progress ratio igcc,0.0032934108960714684,0.0036087175414268435,0.3389680000000084,11989
