,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.2542691666930776,0.25579697591982675,0.44174950000000024,256
1,progress ratio coal,0.24728664889152452,0.24975969991917346,0.44174950000000024,256
2,progress ratio hydro,0.246822669868939,0.2492998098447735,0.44174950000000024,256
3,progress ratio igcc,0.24714335321213698,0.24962167565054819,0.44174950000000024,256
