,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.4701081293814373,0.49709857740244173,0.2577821,2890
1,progress ratio coal,0.0599129344219523,0.09011736850776367,0.2577821,2890
2,progress ratio hydro,0.4177305978761976,0.4386176108160203,0.2577821,2890
3,progress ratio igcc,0.006051791331472417,0.02161010389113399,0.2577821,2890
