,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.16298488200098216,0.16298488200098216,0.44923249999999726,625
1,progress ratio coal,0.2788623809797921,0.2788623809797921,0.44923249999999726,625
2,progress ratio hydro,0.27917011198397174,0.27917011198397174,0.44923249999999726,625
3,progress ratio igcc,0.2789826250352539,0.2789826250352539,0.44923249999999726,625
