,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5044339948758824,0.5044339948758824,0.11903890000000139,14641
1,progress ratio coal,0.08544353955902567,0.08544353955902567,0.11903890000000139,14641
2,progress ratio hydro,0.41012162742957015,0.41012162742957015,0.11903890000000139,14641
3,progress ratio igcc,8.381355218866209e-07,8.381355218866209e-07,0.11903890000000139,14641
