,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5033943373867419,0.5081564261565387,0.6521773999999994,2401
1,progress ratio coal,0.08451919407958952,0.08672982415129069,0.6521773999999994,2401
2,progress ratio hydro,0.406561031781845,0.41106330179528333,0.6521773999999994,2401
3,progress ratio igcc,1.0981115211442608e-06,6.669282064381881e-05,0.6521773999999994,2401
