,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5050756387965379,0.5095982363733479,0.47000380000000064,10000
1,progress ratio coal,0.08380214643313715,0.08587278089075591,0.47000380000000064,10000
2,progress ratio hydro,0.4058237889004683,0.4101164030440713,0.47000380000000064,10000
3,progress ratio igcc,6.839529528361175e-07,6.17353821699211e-05,0.47000380000000064,10000
