,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.0259342679424277,0.025934270640420726,0.49837199999998916,165
1,progress ratio coal,0.0004945906284958003,0.0004945933271950768,0.49837199999998916,165
2,progress ratio hydro,0.005385744884171862,0.005385747578589371,0.49837199999998916,165
3,progress ratio igcc,0.9681853938445598,0.9681853965411634,0.49837199999998916,165
