,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5057316723998836,0.5057316723998836,0.04110549999999957,4096
1,progress ratio coal,0.0851829646758915,0.0851829646758915,0.04110549999999957,4096
2,progress ratio hydro,0.40908430704180077,0.40908430704180077,0.04110549999999957,4096
3,progress ratio igcc,1.0558824241490815e-06,1.0558824241490815e-06,0.04110549999999957,4096
