,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5028554642324019,0.5069221913719933,0.05323730000000104,625
1,progress ratio coal,0.08404691932048798,0.08623199367870765,0.05323730000000104,625
2,progress ratio hydro,0.4080867592862892,0.4118813985829029,0.05323730000000104,625
3,progress ratio igcc,9.797067156054585e-07,6.10007305678578e-05,0.05323730000000104,625
