,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5074255928639914,0.5107638996264741,0.4345183000000006,81
1,progress ratio coal,0.158800179539403,0.16189934285329194,0.4345183000000006,81
2,progress ratio hydro,0.16632884065306475,0.16941451093935792,0.4345183000000006,81
3,progress ratio igcc,0.161137280269684,0.16423224865722738,0.4345183000000006,81
