,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.765381376697621,0.765381377301684,2.5969708000000082,1259
1,progress ratio coal,0.0005804757282554542,0.0005804760079608176,2.5969708000000082,1259
2,progress ratio hydro,0.0002820723707362036,0.0002820727192882415,2.5969708000000082,1259
3,progress ratio igcc,0.23375607459732953,0.23375607518107008,2.5969708000000082,1259
