,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5033122593987649,0.508215041106325,2.285464299999994,2401
1,progress ratio coal,0.08450543192634681,0.08682850858195396,2.285464299999994,2401
2,progress ratio hydro,0.40650756220634704,0.41112682641572174,2.285464299999994,2401
3,progress ratio igcc,1.1205590672295088e-06,6.788198500827182e-05,2.285464299999994,2401
