,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.5033453565424797,0.5033453565424797,0.056563900000000444,6561
1,progress ratio coal,0.0861600308739642,0.0861600308739642,0.056563900000000444,6561
2,progress ratio hydro,0.41049384887395696,0.41049384887395696,0.056563900000000444,6561
3,progress ratio igcc,7.637095992006411e-07,7.637095992006411e-07,0.056563900000000444,6561
