,params,S1,ST,run_time,no_samples
0,progress ratio biomass,0.262502438628882,0.35555842165189916,0.146001499999997,165
1,progress ratio coal,0.07986380086977862,0.09356375743069652,0.146001499999997,165
2,progress ratio hydro,0.34500938570299733,0.36464959100858335,0.146001499999997,165
3,progress ratio igcc,0.2172131836215288,0.28185741157295296,0.146001499999997,165
