,alpha,beta,delta,gamma
0,0.15196126210146,0.4754680679425198,0.036392857053530854,0.38157710145422624
1,0.25621049783769245,0.019758772787908514,0.047651308725290754,0.700660872036884
2,0.8446228252458053,0.0602123111048609,0.15576228478869833,0.008030252068032446
3,6.806488435449855e-27,7.284182552858726e-26,1.0,2.4747703879237757e-26
4,,0.0,,0.0
5,0.9604691260189673,0.016743082739911232,0.9747750451728626,0.010373895895352765
6,0.49085540652612664,0.3415752222029746,0.6317885394504592,0.1980585105743581
