,alpha,beta,delta,gamma
0,0.3550550272695641,0.1710593726468751,0.5697080963589917,0.1656826010491546
1,0.9142462057473255,0.3834223639237703,0.99999212900464,0.46694291194145654
2,0.8375827296428942,0.9500400693708078,0.7634126622663556,0.24644246901970854
3,0.7455982528082036,0.9816404670472605,0.2834919013433082,0.5596401784418018
4,0.2426435109670352,0.7369387317010574,0.020417757331907482,1.0
5,0.7217975295372803,1.1305658530256354e-22,0.27820247046271973,1.0
6,0.430153706354446,0.11445254608160328,0.7736888275590933,0.10059867492335146
