,alpha,beta,delta,gamma
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,0.9999999999917681,1.9749756900170425e-26,4.425661648012416e-25,1.560557197609547e-28
12,,,,
13,3.880760817831599e-26,2.4421020517685886e-27,1.1521258332392405e-25,1.0000000000081888
14,0.18896035831326216,0.002908220474477086,0.5443402313511186,0.024601262802580043
