,S1,S1_conf,ST,ST_conf
0,0.13530645762248514,0.022217513166204055,0.14388774492341946,0.010547412797906915
1,0.05069461041153004,0.013812112819696734,0.060648086704911675,0.004614771798005114
2,0.14412918543702644,0.02160391310849413,0.15536502777917952,0.011918047121169692
3,-0.00024224837203336316,0.0006713183546083579,0.0001113589086605252,1.375040157974316e-05
4,-0.00012463542942314586,0.00070476987981456,0.00012786527332683096,1.3009648006617893e-05
5,0.24672724469279234,0.029225582941833958,0.26255598826144944,0.01946027126626449
6,0.041613346950651144,0.014435161161150558,0.06084528221925997,0.005208947370020414
7,0.3400686676452549,0.03461743935459292,0.3553062882855782,0.021003820736769877
